season,day_num,region,game_round,game_slot,winner,team_1_id,team_2_id,team_1_seed_num,team_2_seed_num
2010,137,W,1,R1W4,team_1,1458,1459,4,13
2010,137,Z,1,R1Z6,team_1,1462,1278,6,11
2010,138,X,2,R2X3,team_1,1124,1330,3,11
2010,138,Z,2,R2Z4,team_2,1293,1139,13,5
2010,138,Z,2,R2Z2,team_2,1140,1243,7,2
2010,138,W,2,R2W1,team_1,1246,1448,1,9
2010,138,Y,2,R2Y1,team_1,1320,1242,9,1
2010,138,X,2,R2X2,team_1,1388,1437,10,2
2010,138,Y,2,R2Y3,team_2,1325,1397,14,6
2010,138,W,2,R2W3,team_2,1307,1449,3,11
2010,139,W,2,R2W4,team_2,1458,1165,4,12
2010,139,X,2,R2X1,team_2,1143,1181,8,1
2010,139,Y,2,R2Y4,team_2,1268,1277,4,5
2010,139,Y,2,R2Y2,team_1,1326,1210,2,10
2010,139,X,2,R2X4,team_2,1401,1345,5,4
2010,139,Z,2,R2Z1,team_2,1211,1393,8,1
2010,139,W,2,R2W2,team_1,1452,1281,2,10
2010,139,Z,2,R2Z3,team_1,1462,1338,6,3
2010,143,Z,3,R3Z1,team_2,1393,1139,1,5
2010,143,Z,3,R3Z2,team_2,1462,1243,6,2
2010,143,W,3,R3W1,team_1,1246,1165,1,12
2010,143,W,3,R3W2,team_1,1452,1449,2,11
2010,144,X,3,R3X2,team_1,1124,1388,3,10
2010,144,X,3,R3X1,team_2,1345,1181,4,1
2010,144,Y,3,R3Y1,team_2,1320,1277,9,5
2010,144,Y,3,R3Y2,team_2,1326,1397,2,6
2010,145,Z,4,R4Z1,team_2,1243,1139,2,5
2010,145,W,4,R4W1,team_1,1452,1246,2,1
2010,146,X,4,R4X1,team_2,1124,1181,3,1
2010,146,Y,4,R4Y1,team_2,1397,1277,6,5
2010,152,Y,5,R5YZ,team_2,1277,1139,5,5
2010,152,W,5,R5WX,team_2,1452,1181,2,1
2010,154,Z,6,R6CH,team_2,1139,1181,5,1
2011,134,W,0,W12,team_2,1412,1155,12,12
2011,134,Y,0,Y16,team_2,1114,1421,16,16
2011,135,W,0,W16,team_2,1106,1427,16,16
2011,135,Z,0,Z11,team_2,1425,1433,11,11
2011,136,Y,1,R1Y8,team_2,1330,1139,9,8
2011,136,Y,1,R1Y3,team_1,1140,1459,3,14
2011,136,X,1,R1X6,team_2,1281,1153,11,6
2011,136,X,1,R1X3,team_2,1137,1163,14,3
2011,136,Y,1,R1Y2,team_1,1196,1364,2,15
2011,136,Y,1,R1Y6,team_2,1385,1211,6,11
2011,136,Y,1,R1Y5,team_2,1429,1243,12,5
2011,136,W,1,R1W4,team_1,1246,1343,4,13
2011,136,Z,1,R1Z4,team_2,1257,1287,4,13
2011,136,Y,1,R1Y1,team_1,1338,1421,1,16
2011,136,Z,1,R1Z5,team_1,1350,1435,12,5
2011,136,X,1,R1X2,team_2,1294,1361,15,2
2011,136,X,1,R1X7,team_1,1396,1336,7,10
2011,136,Y,1,R1Y7,team_2,1277,1417,10,7
2011,136,W,1,R1W5,team_1,1452,1155,5,12
2011,136,Y,1,R1Y4,team_1,1458,1125,4,13
2011,137,X,1,R1X5,team_1,1112,1272,5,12
2011,137,X,1,R1X1,team_2,1214,1181,16,1
2011,137,Z,1,R1Z7,team_2,1401,1199,7,10
2011,137,W,1,R1W8,team_1,1206,1437,8,9
2011,137,Z,1,R1Z8,team_1,1228,1424,9,8
2011,137,Z,1,R1Z1,team_1,1242,1131,1,16
2011,137,W,1,R1W6,team_1,1266,1462,11,6
2011,137,X,1,R1X8,team_1,1276,1397,8,9
2011,137,W,1,R1W2,team_1,1314,1254,2,15
2011,137,Z,1,R1Z2,team_2,1103,1323,15,2
2011,137,W,1,R1W1,team_1,1326,1427,1,16
2011,137,Z,1,R1Z3,team_2,1389,1345,14,3
2011,137,W,1,R1W3,team_2,1232,1393,14,3
2011,137,X,1,R1X4,team_1,1400,1324,4,13
2011,137,Z,1,R1Z6,team_2,1207,1433,6,11
2011,137,W,1,R1W7,team_2,1208,1449,10,7
2011,138,Y,2,R2Y1,team_2,1338,1139,1,8
2011,138,Y,2,R2Y3,team_1,1140,1211,3,11
2011,138,X,2,R2X3,team_2,1153,1163,6,3
2011,138,Y,2,R2Y2,team_1,1196,1417,2,7
2011,138,W,2,R2W4,team_1,1246,1452,4,5
2011,138,Z,2,R2Z4,team_1,1350,1287,12,13
2011,138,X,2,R2X2,team_2,1396,1361,7,2
2011,138,Y,2,R2Y4,team_1,1458,1243,4,5
2011,139,X,2,R2X4,team_1,1112,1400,5,4
2011,139,X,2,R2X1,team_2,1276,1181,8,1
2011,139,Z,2,R2Z2,team_2,1323,1199,2,10
2011,139,Z,2,R2Z1,team_1,1242,1228,1,9
2011,139,W,2,R2W3,team_1,1266,1393,11,3
2011,139,W,2,R2W2,team_1,1314,1449,2,7
2011,139,W,2,R2W1,team_1,1326,1206,1,8
2011,139,Z,2,R2Z3,team_2,1345,1433,3,11
2011,143,X,3,R3X1,team_1,1112,1181,5,1
2011,143,Y,3,R3Y1,team_2,1458,1139,4,8
2011,143,X,3,R3X2,team_2,1361,1163,2,3
2011,143,Y,3,R3Y2,team_1,1196,1140,2,3
2011,144,Z,3,R3Z1,team_1,1242,1350,1,12
2011,144,W,3,R3W1,team_1,1246,1326,4,1
2011,144,W,3,R3W2,team_1,1314,1266,2,11
2011,144,Z,3,R3Z2,team_2,1199,1433,10,11
2011,145,Y,4,R4Y1,team_2,1196,1139,2,8
2011,145,X,4,R4X1,team_2,1112,1163,5,3
2011,146,W,4,R4W1,team_1,1246,1314,4,2
2011,146,Z,4,R4Z1,team_2,1242,1433,1,11
2011,152,Z,5,R5YZ,team_2,1433,1139,11,8
2011,152,W,5,R5WX,team_2,1246,1163,4,3
2011,154,Y,6,R6CH,team_2,1139,1163,8,3
2012,134,Z,0,Z14,team_1,1140,1233,14,14
2012,134,Y,0,Y16,team_2,1290,1443,16,16
2012,135,X,0,X12,team_1,1378,1143,12,12
2012,135,X,0,X16,team_1,1436,1249,16,16
2012,136,Y,1,R1Y3,team_1,1124,1355,3,14
2012,136,Y,1,R1Y6,team_1,1160,1424,11,6
2012,136,W,1,R1W7,team_2,1452,1211,10,7
2012,136,Y,1,R1Y4,team_2,1308,1231,13,4
2012,136,Y,1,R1Y8,team_2,1163,1235,9,8
2012,136,W,1,R1W8,team_2,1379,1243,9,8
2012,136,Y,1,R1Y1,team_1,1246,1443,1,16
2012,136,Z,1,R1Z4,team_2,1172,1257,13,4
2012,136,Z,1,R1Z3,team_1,1266,1140,3,14
2012,136,Z,1,R1Z6,team_2,1161,1293,11,6
2012,136,Z,1,R1Z5,team_2,1253,1307,12,5
2012,136,W,1,R1W2,team_1,1326,1259,2,15
2012,136,W,1,R1W1,team_2,1421,1393,16,1
2012,136,Y,1,R1Y5,team_2,1455,1433,5,12
2012,136,W,1,R1W5,team_2,1217,1435,12,5
2012,136,W,1,R1W4,team_1,1458,1285,4,13
2012,137,W,1,R1W6,team_2,1400,1153,11,6
2012,137,X,1,R1X8,team_1,1166,1104,8,9
2012,137,Z,1,R1Z7,team_1,1196,1438,7,10
2012,137,W,1,R1W3,team_2,1382,1199,14,3
2012,137,X,1,R1X3,team_2,1125,1207,14,3
2012,137,X,1,R1X2,team_1,1242,1178,2,15
2012,137,Y,1,R1Y2,team_1,1250,1181,15,2
2012,137,Z,1,R1Z1,team_2,1254,1277,16,1
2012,137,X,1,R1X6,team_2,1361,1301,6,11
2012,137,Z,1,R1Z2,team_2,1281,1313,2,15
2012,137,X,1,R1X1,team_1,1314,1436,1,16
2012,137,X,1,R1X4,team_2,1276,1325,4,13
2012,137,X,1,R1X7,team_2,1388,1345,7,10
2012,137,X,1,R1X5,team_1,1378,1396,12,5
2012,137,Z,1,R1Z8,team_2,1272,1387,8,9
2012,137,Y,1,R1Y7,team_1,1462,1323,10,7
2012,138,Y,2,R2Y3,team_1,1124,1160,3,11
2012,138,Y,2,R2Y4,team_2,1433,1231,12,4
2012,138,Y,2,R2Y1,team_1,1246,1235,1,8
2012,138,Z,2,R2Z4,team_2,1307,1257,5,4
2012,138,Z,2,R2Z3,team_1,1266,1293,3,6
2012,138,W,2,R2W2,team_1,1326,1211,2,7
2012,138,W,2,R2W1,team_2,1243,1393,8,1
2012,138,W,2,R2W4,team_1,1458,1435,4,5
2012,139,W,2,R2W3,team_2,1199,1153,3,6
2012,139,Z,2,R2Z2,team_1,1196,1313,7,15
2012,139,X,2,R2X2,team_1,1242,1345,2,10
2012,139,Z,2,R2Z1,team_2,1387,1277,9,1
2012,139,X,2,R2X3,team_2,1207,1301,3,11
2012,139,X,2,R2X1,team_1,1314,1166,1,8
2012,139,X,2,R2X4,team_2,1378,1325,12,13
2012,139,Y,2,R2Y2,team_1,1462,1250,10,15
2012,143,Z,3,R3Z2,team_1,1196,1266,7,3
2012,143,Z,3,R3Z1,team_2,1277,1257,1,4
2012,143,W,3,R3W2,team_1,1326,1153,2,6
2012,143,W,3,R3W1,team_2,1458,1393,4,1
2012,144,Y,3,R3Y2,team_1,1124,1462,3,10
2012,144,X,3,R3X2,team_1,1242,1301,2,11
2012,144,Y,3,R3Y1,team_1,1246,1231,1,4
2012,144,X,3,R3X1,team_1,1314,1325,1,13
2012,145,Z,4,R4Z1,team_2,1196,1257,7,4
2012,145,W,4,R4W1,team_1,1326,1393,2,1
2012,146,X,4,R4X1,team_1,1242,1314,2,1
2012,146,Y,4,R4Y1,team_1,1246,1124,1,3
2012,152,X,5,R5WX,team_1,1242,1326,2,2
2012,152,Y,5,R5YZ,team_1,1246,1257,1,4
2012,154,Y,6,R6CH,team_1,1246,1242,1,2
2013,134,Y,0,Y16,team_2,1251,1299,16,16
2013,134,Y,0,Y11,team_1,1388,1292,11,11
2013,135,W,0,W16,team_2,1254,1241,16,16
2013,135,Z,0,Z13,team_2,1129,1247,13,13
2013,136,Z,1,R1Z6,team_1,1112,1125,6,11
2013,136,W,1,R1W6,team_2,1137,1139,11,6
2013,136,W,1,R1W5,team_2,1424,1143,5,12
2013,136,Y,1,R1Y8,team_2,1281,1161,9,8
2013,136,Z,1,R1Z1,team_2,1380,1211,16,1
2013,136,Z,1,R1Z3,team_2,1307,1217,3,14
2013,136,Y,1,R1Y1,team_2,1299,1257,16,1
2013,136,W,1,R1W3,team_1,1266,1172,3,14
2013,136,Y,1,R1Y6,team_1,1272,1388,6,11
2013,136,X,1,R1X4,team_1,1276,1355,4,13
2013,136,Y,1,R1Y3,team_2,1434,1277,14,3
2013,136,Y,1,R1Y5,team_1,1332,1329,12,5
2013,136,Y,1,R1Y4,team_2,1308,1387,13,4
2013,136,W,1,R1W4,team_2,1285,1393,13,4
2013,136,X,1,R1X5,team_2,1103,1433,12,5
2013,136,Z,1,R1Z8,team_2,1338,1455,8,9
2013,137,Y,1,R1Y7,team_1,1166,1153,7,10
2013,137,Y,1,R1Y2,team_2,1107,1181,15,2
2013,137,X,1,R1X2,team_2,1207,1195,2,15
2013,137,X,1,R1X3,team_1,1196,1322,3,14
2013,137,W,1,R1W7,team_1,1228,1160,7,10
2013,137,W,1,R1W1,team_2,1241,1231,16,1
2013,137,Z,1,R1Z7,team_2,1323,1235,7,10
2013,137,X,1,R1X1,team_1,1242,1443,1,16
2013,137,Z,1,R1Z4,team_2,1243,1247,4,13
2013,137,W,1,R1W2,team_1,1274,1334,2,15
2013,137,X,1,R1X6,team_1,1278,1417,11,6
2013,137,Z,1,R1Z5,team_2,1458,1279,5,12
2013,137,X,1,R1X8,team_1,1314,1437,8,9
2013,137,Z,1,R1Z2,team_1,1326,1233,2,15
2013,137,X,1,R1X7,team_2,1328,1361,10,7
2013,137,W,1,R1W8,team_1,1396,1301,9,8
2013,138,Z,2,R2Z3,team_1,1112,1217,6,14
2013,138,Y,2,R2Y1,team_2,1161,1257,8,1
2013,138,W,2,R2W3,team_1,1266,1139,3,6
2013,138,X,2,R2X4,team_1,1276,1433,4,5
2013,138,Y,2,R2Y3,team_2,1272,1277,6,3
2013,138,Y,2,R2Y4,team_1,1332,1387,12,4
2013,138,W,2,R2W4,team_2,1143,1393,12,4
2013,138,Z,2,R2Z1,team_2,1211,1455,1,9
2013,139,Y,2,R2Y2,team_2,1166,1181,7,2
2013,139,X,2,R2X2,team_2,1361,1195,7,15
2013,139,X,2,R2X3,team_1,1196,1278,3,11
2013,139,W,2,R2W1,team_2,1396,1231,9,1
2013,139,X,2,R2X1,team_1,1242,1314,1,8
2013,139,Z,2,R2Z4,team_2,1279,1247,12,13
2013,139,W,2,R2W2,team_1,1274,1228,2,7
2013,139,Z,2,R2Z2,team_1,1326,1235,2,10
2013,143,W,3,R3W2,team_1,1266,1274,3,2
2013,143,Z,3,R3Z2,team_1,1326,1112,2,6
2013,143,W,3,R3W1,team_2,1231,1393,1,4
2013,143,Z,3,R3Z1,team_2,1247,1455,13,9
2013,144,Y,3,R3Y2,team_2,1277,1181,3,2
2013,144,X,3,R3X2,team_1,1196,1195,3,15
2013,144,Y,3,R3Y1,team_2,1332,1257,12,1
2013,144,X,3,R3X1,team_1,1276,1242,4,1
2013,145,W,4,R4W1,team_2,1266,1393,3,4
2013,145,Z,4,R4Z1,team_2,1326,1455,2,9
2013,146,Y,4,R4Y1,team_2,1181,1257,2,1
2013,146,X,4,R4X1,team_1,1276,1196,4,3
2013,152,Z,5,R5YZ,team_2,1455,1257,9,1
2013,152,X,5,R5WX,team_1,1276,1393,4,4
2013,154,X,6,R6CH,team_2,1276,1257,4,1
2014,134,X,0,X16,team_2,1291,1107,16,16
2014,134,Y,0,Y12,team_2,1462,1301,12,12
2014,135,Y,0,Y16,team_1,1142,1411,16,16
2014,135,Y,0,Y11,team_2,1234,1397,11,11
2014,136,W,1,R1W7,team_2,1386,1163,10,7
2014,136,X,1,R1X6,team_2,1326,1173,6,11
2014,136,X,1,R1X1,team_1,1196,1107,1,16
2014,136,W,1,R1W5,team_2,1153,1217,5,12
2014,136,Y,1,R1Y4,team_2,1264,1257,13,4
2014,136,Y,1,R1Y2,team_1,1276,1459,2,15
2014,136,W,1,R1W4,team_2,1174,1277,13,4
2014,136,Z,1,R1Z5,team_2,1328,1295,5,12
2014,136,Z,1,R1Z7,team_1,1332,1140,7,10
2014,136,X,1,R1X8,team_1,1338,1160,9,8
2014,136,Z,1,R1Z4,team_2,1308,1361,13,4
2014,136,Y,1,R1Y5,team_2,1301,1387,12,5
2014,136,X,1,R1X3,team_2,1444,1393,14,3
2014,136,Y,1,R1Y7,team_1,1400,1113,7,10
2014,136,W,1,R1W2,team_2,1454,1437,15,2
2014,136,Z,1,R1Z2,team_1,1458,1110,2,15
2014,137,Z,1,R1Z1,team_1,1112,1451,1,16
2014,137,Z,1,R1Z6,team_1,1124,1304,6,11
2014,137,Z,1,R1Z3,team_1,1166,1418,3,14
2014,137,Z,1,R1Z8,team_2,1329,1211,9,8
2014,137,W,1,R1W3,team_2,1300,1235,14,3
2014,137,X,1,R1X2,team_1,1242,1184,2,15
2014,137,Y,1,R1Y8,team_1,1246,1243,8,9
2014,137,W,1,R1W8,team_1,1272,1203,8,9
2014,137,Y,1,R1Y3,team_2,1181,1273,3,14
2014,137,W,1,R1W6,team_1,1314,1344,6,11
2014,137,X,1,R1X5,team_1,1372,1433,12,5
2014,137,X,1,R1X7,team_1,1390,1307,10,7
2014,137,Y,1,R1Y6,team_2,1269,1397,6,11
2014,137,X,1,R1X4,team_2,1409,1417,13,4
2014,137,W,1,R1W1,team_1,1438,1157,1,16
2014,137,Y,1,R1Y1,team_2,1142,1455,16,1
2014,138,W,2,R2W2,team_2,1437,1163,2,7
2014,138,X,2,R2X3,team_2,1393,1173,3,11
2014,138,X,2,R2X1,team_1,1196,1338,1,9
2014,138,Y,2,R2Y4,team_2,1387,1257,5,4
2014,138,Y,2,R2Y2,team_1,1276,1400,2,7
2014,138,W,2,R2W4,team_2,1217,1277,12,4
2014,138,Z,2,R2Z4,team_2,1295,1361,12,4
2014,138,Z,2,R2Z2,team_1,1458,1332,2,7
2014,139,Z,2,R2Z1,team_1,1112,1211,1,8
2014,139,Z,2,R2Z3,team_1,1124,1166,6,3
2014,139,W,2,R2W3,team_2,1314,1235,6,3
2014,139,Y,2,R2Y1,team_1,1246,1455,8,1
2014,139,X,2,R2X2,team_1,1390,1242,10,2
2014,139,Y,2,R2Y3,team_2,1273,1397,14,11
2014,139,X,2,R2X4,team_2,1372,1417,12,4
2014,139,W,2,R2W1,team_1,1438,1272,1,8
2014,143,Z,3,R3Z1,team_1,1112,1361,1,4
2014,143,X,3,R3X2,team_2,1390,1173,10,11
2014,143,X,3,R3X1,team_1,1196,1417,1,4
2014,143,Z,3,R3Z2,team_1,1458,1124,2,6
2014,144,W,3,R3W2,team_2,1235,1163,3,7
2014,144,Y,3,R3Y1,team_1,1246,1257,8,4
2014,144,Y,3,R3Y2,team_1,1276,1397,2,11
2014,144,W,3,R3W1,team_2,1438,1277,1,4
2014,145,X,4,R4X1,team_1,1196,1173,1,11
2014,145,Z,4,R4Z1,team_1,1458,1112,2,1
2014,146,W,4,R4W1,team_2,1277,1163,4,7
2014,146,Y,4,R4Y1,team_1,1246,1276,8,2
2014,152,X,5,R5WX,team_2,1196,1163,1,7
2014,152,Y,5,R5YZ,team_1,1246,1458,8,2
2014,154,Y,6,R6CH,team_2,1246,1163,8,7
2015,134,Y,0,Y16,team_1,1214,1264,16,16
2015,134,Z,0,Z11,team_2,1140,1279,11,11
2015,135,W,0,W11,team_2,1129,1173,11,11
2015,135,X,0,X16,team_1,1352,1316,16,16
2015,136,Z,1,R1Z2,team_1,1112,1411,2,15
2015,136,Z,1,R1Z5,team_1,1116,1459,5,12
2015,136,Y,1,R1Y6,team_2,1400,1139,11,6
2015,136,Y,1,R1Y8,team_2,1345,1153,9,8
2015,136,X,1,R1X4,team_2,1186,1207,13,4
2015,136,Z,1,R1Z3,team_2,1124,1209,3,14
2015,136,Y,1,R1Y1,team_1,1246,1214,1,16
2015,136,W,1,R1W8,team_2,1261,1301,9,8
2015,136,Z,1,R1Z4,team_1,1314,1217,4,13
2015,136,Y,1,R1Y3,team_2,1318,1323,14,3
2015,136,Z,1,R1Z7,team_1,1326,1433,10,7
2015,136,X,1,R1X3,team_1,1412,1235,14,3
2015,136,X,1,R1X6,team_2,1374,1417,6,11
2015,136,X,1,R1X5,team_1,1428,1372,5,12
2015,136,W,1,R1W1,team_2,1248,1437,16,1
2015,136,Z,1,R1Z6,team_1,1462,1279,6,11
2015,137,W,1,R1W6,team_2,1344,1173,6,11
2015,137,X,1,R1X1,team_2,1352,1181,16,1
2015,137,X,1,R1X2,team_2,1295,1211,15,2
2015,137,X,1,R1X7,team_1,1234,1172,7,10
2015,137,Y,1,R1Y2,team_1,1242,1308,2,15
2015,137,W,1,R1W4,team_2,1414,1257,13,4
2015,137,Y,1,R1Y4,team_1,1268,1434,4,13
2015,137,W,1,R1W7,team_2,1208,1277,10,7
2015,137,W,1,R1W5,team_1,1320,1461,5,12
2015,137,W,1,R1W3,team_1,1328,1107,3,14
2015,137,Z,1,R1Z8,team_1,1332,1329,8,9
2015,137,X,1,R1X8,team_2,1385,1361,9,8
2015,137,W,1,R1W2,team_1,1438,1125,2,15
2015,137,Y,1,R1Y5,team_1,1452,1138,5,12
2015,137,Y,1,R1Y7,team_2,1231,1455,10,7
2015,137,Z,1,R1Z1,team_1,1458,1157,1,16
2015,138,Z,2,R2Z2,team_1,1112,1326,2,10
2015,138,Y,2,R2Y1,team_1,1246,1153,1,8
2015,138,W,2,R2W1,team_2,1437,1301,1,8
2015,138,Z,2,R2Z4,team_1,1314,1116,4,5
2015,138,Y,2,R2Y3,team_2,1139,1323,6,3
2015,138,X,2,R2X3,team_2,1412,1417,14,11
2015,138,X,2,R2X4,team_1,1428,1207,5,4
2015,138,Z,2,R2Z3,team_1,1462,1209,6,14
2015,139,X,2,R2X1,team_2,1361,1181,8,1
2015,139,X,2,R2X2,team_2,1234,1211,7,2
2015,139,W,2,R2W4,team_2,1320,1257,5,4
2015,139,W,2,R2W2,team_2,1438,1277,2,7
2015,139,W,2,R2W3,team_1,1328,1173,3,11
2015,139,Y,2,R2Y4,team_1,1452,1268,5,4
2015,139,Y,2,R2Y2,team_2,1242,1455,2,7
2015,139,Z,2,R2Z1,team_1,1458,1332,1,8
2015,143,Z,3,R3Z2,team_1,1112,1462,2,6
2015,143,Y,3,R3Y1,team_1,1246,1452,1,5
2015,143,Y,3,R3Y2,team_2,1455,1323,7,3
2015,143,Z,3,R3Z1,team_1,1458,1314,1,4
2015,144,X,3,R3X1,team_2,1428,1181,5,1
2015,144,X,3,R3X2,team_2,1417,1211,11,2
2015,144,W,3,R3W1,team_2,1301,1257,8,4
2015,144,W,3,R3W2,team_2,1328,1277,3,7
2015,145,Y,4,R4Y1,team_1,1246,1323,1,3
2015,145,Z,4,R4Z1,team_1,1458,1112,1,2
2015,146,X,4,R4X1,team_2,1211,1181,2,1
2015,146,W,4,R4W1,team_2,1257,1277,4,7
2015,152,W,5,R5WX,team_2,1277,1181,7,1
2015,152,Z,5,R5YZ,team_1,1458,1246,1,1
2015,154,Z,6,R6CH,team_2,1458,1181,1,1
2016,134,W,0,W16,team_2,1192,1195,16,16
2016,134,Y,0,Y11,team_2,1435,1455,11,11
2016,135,Z,0,Z16,team_2,1380,1221,16,16
2016,135,W,0,W11,team_1,1276,1409,11,11
2016,136,X,1,R1X5,team_1,1114,1345,12,5
2016,136,X,1,R1X8,team_2,1403,1139,8,9
2016,136,Y,1,R1Y8,team_2,1160,1163,8,9
2016,136,Z,1,R1Z4,team_2,1423,1181,13,4
2016,136,X,1,R1X6,team_2,1371,1211,6,11
2016,136,W,1,R1W5,team_2,1151,1231,12,5
2016,136,X,1,R1X4,team_2,1233,1235,13,4
2016,136,Y,1,R1Y1,team_1,1242,1122,1,16
2016,136,W,1,R1W4,team_1,1246,1392,4,13
2016,136,Y,1,R1Y3,team_1,1274,1138,3,14
2016,136,W,1,R1W1,team_1,1314,1195,1,16
2016,136,W,1,R1W8,team_1,1344,1425,9,8
2016,136,X,1,R1X3,team_1,1428,1201,3,14
2016,136,X,1,R1X1,team_1,1438,1214,1,16
2016,136,Y,1,R1Y6,team_2,1112,1455,6,11
2016,136,Z,1,R1Z5,team_2,1124,1463,5,12
2016,137,Y,1,R1Y4,team_1,1218,1143,13,4
2016,137,Y,1,R1Y7,team_1,1234,1396,7,10
2016,137,Y,1,R1Y5,team_1,1268,1355,5,12
2016,137,X,1,R1X2,team_1,1292,1277,15,2
2016,137,Z,1,R1Z6,team_1,1320,1400,11,6
2016,137,W,1,R1W6,team_2,1276,1323,11,6
2016,137,Z,1,R1Z2,team_1,1328,1167,2,15
2016,137,Z,1,R1Z1,team_1,1332,1221,1,16
2016,137,W,1,R1W3,team_1,1372,1452,14,3
2016,137,Z,1,R1Z8,team_1,1386,1153,8,9
2016,137,X,1,R1X7,team_2,1173,1393,7,10
2016,137,Z,1,R1Z3,team_2,1453,1401,14,3
2016,137,Z,1,R1Z7,team_2,1333,1433,7,10
2016,137,Y,1,R1Y2,team_2,1421,1437,15,2
2016,137,W,1,R1W7,team_1,1458,1338,7,10
2016,137,W,1,R1W2,team_1,1462,1451,2,15
2016,138,Z,2,R2Z4,team_2,1463,1181,12,4
2016,138,X,2,R2X3,team_2,1428,1211,3,11
2016,138,W,2,R2W4,team_2,1246,1231,4,5
2016,138,X,2,R2X4,team_2,1114,1235,12,4
2016,138,Y,2,R2Y1,team_1,1242,1163,1,9
2016,138,Y,2,R2Y3,team_1,1274,1455,3,11
2016,138,W,2,R2W1,team_1,1314,1344,1,9
2016,138,X,2,R2X1,team_1,1438,1139,1,9
2016,139,Y,2,R2Y4,team_1,1268,1218,5,13
2016,139,W,2,R2W3,team_2,1372,1323,14,6
2016,139,Z,2,R2Z2,team_1,1328,1433,2,10
2016,139,Z,2,R2Z1,team_1,1332,1386,1,8
2016,139,X,2,R2X2,team_2,1292,1393,15,10
2016,139,Z,2,R2Z3,team_2,1320,1401,11,3
2016,139,Y,2,R2Y2,team_2,1234,1437,7,2
2016,139,W,2,R2W2,team_1,1458,1462,7,2
2016,143,Y,3,R3Y1,team_1,1242,1268,1,5
2016,143,Z,3,R3Z2,team_1,1328,1401,2,3
2016,143,Z,3,R3Z1,team_1,1332,1181,1,4
2016,143,Y,3,R3Y2,team_2,1274,1437,3,2
2016,144,W,3,R3W1,team_1,1314,1231,1,5
2016,144,W,3,R3W2,team_2,1458,1323,7,6
2016,144,X,3,R3X2,team_2,1211,1393,11,10
2016,144,X,3,R3X1,team_1,1438,1235,1,4
2016,145,Z,4,R4Z1,team_1,1328,1332,2,1
2016,145,Y,4,R4Y1,team_2,1242,1437,1,2
2016,146,W,4,R4W1,team_1,1314,1323,1,6
2016,146,X,4,R4X1,team_2,1438,1393,1,10
2016,152,W,5,R5WX,team_1,1314,1393,1,10
2016,152,Z,5,R5YZ,team_2,1328,1437,2,2
2016,154,W,6,R6CH,team_2,1314,1437,1,2
2017,134,Z,0,Z11,team_2,1448,1243,11,11
2017,134,W,0,W16,team_2,1309,1291,16,16
2017,135,Y,0,Y16,team_2,1300,1413,16,16
2017,135,W,0,W11,team_2,1344,1425,11,11
2017,136,X,1,R1X2,team_1,1112,1315,2,15
2017,136,Z,1,R1Z4,team_2,1457,1139,13,4
2017,136,W,1,R1W4,team_1,1196,1190,4,13
2017,136,X,1,R1X3,team_2,1195,1199,14,3
2017,136,X,1,R1X1,team_2,1355,1211,16,1
2017,136,Y,1,R1Y5,team_2,1305,1235,12,5
2017,136,Z,1,R1Z5,team_1,1292,1278,12,5
2017,136,X,1,R1X8,team_2,1435,1321,9,8
2017,136,X,1,R1X5,team_2,1343,1323,12,5
2017,136,Y,1,R1Y4,team_2,1436,1345,13,4
2017,136,X,1,R1X7,team_1,1388,1433,7,10
2017,136,W,1,R1W1,team_2,1291,1437,16,1
2017,136,W,1,R1W5,team_1,1438,1423,5,12
2017,136,X,1,R1X4,team_1,1452,1137,4,13
2017,136,W,1,R1W8,team_1,1458,1439,8,9
2017,136,X,1,R1X6,team_1,1462,1268,11,6
2017,137,Z,1,R1Z8,team_1,1116,1371,8,9
2017,137,W,1,R1W3,team_1,1124,1308,3,14
2017,137,Z,1,R1Z6,team_2,1243,1153,11,6
2017,137,W,1,R1W2,team_2,1407,1181,15,2
2017,137,Y,1,R1Y1,team_1,1242,1413,1,16
2017,137,Z,1,R1Z2,team_1,1246,1297,2,15
2017,137,Y,1,R1Y2,team_2,1240,1257,15,2
2017,137,Y,1,R1Y7,team_1,1276,1329,7,10
2017,137,Y,1,R1Y8,team_2,1274,1277,8,9
2017,137,Z,1,R1Z1,team_1,1314,1411,1,16
2017,137,Y,1,R1Y3,team_1,1332,1233,3,14
2017,137,Y,1,R1Y6,team_1,1348,1166,11,6
2017,137,W,1,R1W7,team_1,1376,1266,7,10
2017,137,Z,1,R1Z3,team_2,1245,1417,14,3
2017,137,W,1,R1W6,team_2,1374,1425,6,11
2017,137,Z,1,R1Z7,team_2,1173,1455,7,10
2017,138,X,2,R2X2,team_1,1112,1388,2,7
2017,138,Z,2,R2Z4,team_2,1292,1139,12,4
2017,138,W,2,R2W4,team_1,1196,1438,4,5
2017,138,X,2,R2X1,team_2,1321,1211,8,1
2017,138,Y,2,R2Y4,team_2,1235,1345,5,4
2017,138,X,2,R2X4,team_1,1452,1323,4,5
2017,138,W,2,R2W1,team_1,1458,1437,8,1
2017,138,X,2,R2X3,team_1,1462,1199,11,3
2017,139,W,2,R2W3,team_1,1124,1425,3,11
2017,139,Y,2,R2Y1,team_1,1242,1277,1,9
2017,139,Z,2,R2Z2,team_1,1246,1455,2,10
